FlangeLength,web_length,lip_Length,Thickness,Yeild_strength,Area_of_cross_section,P,Mxx,Myy,J,X(center_of_gravity),Y(center_of_gravity),Ixx,Iyy,Ixy,θ,I11,I22,Xs,Zs,Cw,β1,Local_factor,Distortional_factor,Global_factor,DSM
2.36,4.72,0.975,0.039,58.01,0.044421,25.7686,17.1699,11.5105,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.21186,0.54895,0.28165,51.48
2.36,4.72,0.975,0.039,65.26,0.044421,28.9891,19.3157,12.949,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.18832,0.48797,0.25036,51.48
2.36,4.72,0.975,0.039,72.51,0.044421,32.2097,21.4616,14.3876,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.16949,0.43918,0.22533,51.48
2.36,4.72,0.975,0.039,79.77,0.044421,35.4346,23.6104,15.8281,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.15307,0.39921,0.20482,51.48
2.36,4.72,0.975,0.059,36.25,0.67201,24.3604,16.2315,10.8814,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.77476,1.3659,0.45348,64.07
2.36,4.72,0.975,0.059,39.16,0.67201,26.3159,17.5345,11.7549,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.71719,1.2644,0.41978,64.13
2.36,4.72,0.975,0.059,43.5,0.67201,29.2324,19.4778,13.0577,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.64563,1.1382,0.3779,64.13
2.36,4.72,0.975,0.059,50.7,0.67201,34.0709,22.7018,15.219,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.55395,0.97659,0.32424,64.13
2.36,4.72,0.975,0.059,58.01,0.67201,38.9833,25.9749,17.4133,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.48414,0.8535,0.28338,64.13
2.36,4.72,0.975,0.059,65.26,0.67201,43.8554,29.2212,19.5895,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.43036,0.75871,0.2519,64.13
2.36,4.72,0.975,0.059,72.51,0.67201,48.7274,32.4675,21.7658,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.38733,0.68285,0.22671,64.13
2.36,4.72,0.975,0.059,79.77,0.67201,53.6062,35.7183,23.9451,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.35208,0.6207,0.20608,64.13
2.36,4.72,0.975,0.078,36.25,0.88842,32.2052,21.4586,14.3856,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.3514,1.8762,0.70688,89.19
2.36,4.72,0.975,0.078,39.16,0.88842,34.7905,23.1812,15.5404,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.251,1.7367,0.64893,91.39
2.36,4.72,0.975,0.078,43.5,0.88842,38.6463,25.7504,17.2627,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.1262,1.563,0.58907,95.08
2.36,4.72,0.975,0.078,50.7,0.88842,45.0429,30.0125,20.12,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.97362,1.4583,0.53901,103.74
2.36,4.72,0.975,0.078,58.01,0.88842,51.5372,34.3397,23.0209,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.85219,1.3376,0.48996,109.82
2.36,4.72,0.975,0.078,65.26,0.88842,57.9783,38.6315,38.6315,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.75063,1.0422,0.39265,99.96
2.36,4.72,0.975,0.078,72.51,0.88842,64.4193,42.9232,28.7752,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.675677,0.93795,0.35339,99.96
2.36,4.72,0.975,0.078,79.77,0.88842,70.8693,47.2208,31.6562,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.57571,0.69801,0.32911,99.66
2.36,4.72,0.975,0.098,36.25,0.88842,32.2052,21.4586,14.3856,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.3514,1.8762,0.70688,89.19
2.36,4.72,0.975,0.098,39.16,0.88842,34.7905,23.1812,15.5404,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.251,1.7367,0.65435,91.88
2.36,4.72,0.975,0.098,43.5,0.88842,38.6463,25.7504,17.2627,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.1262,1.5635,0.58907,95.08
2.36,4.72,0.975,0.098,50.7,0.88842,45.0429,30.0125,20.12,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.96623,1.3414,0.50541,98.52
2.36,4.72,0.975,0.098,58.01,0.88842,51.5372,34.3397,23.0209,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.84447,1.1724,0.44173,99.96
2.36,4.72,0.975,0.098,65.26,0.88842,57.9783,38.6315,25.898,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.75066,1.0422,0.39265,99.96
2.36,4.72,0.975,0.098,72.51,0.88842,64.4193,42.9232,28.7752,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.6756,0.93795,0.35339,99.96
2.36,4.72,0.975,0.098,79.77,0.88842,70.8693,47.2208,31.6562,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.61411,0.85259,0.32123,99.96
1.96,3.93,0.39,0.039,36.25,0.33696,12.2148,6.8593,3.8282,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.49299,0.70087,0.71282,73.21540129525377
1.96,3.93,0.39,0.039,39.16,0.33696,13.1954,7.4099,4.1355,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.45635,0.64878,0.65985,74.69723235553069
1.96,3.93,0.39,0.039,43.5,0.33696,14.6578,8.2311,4.5938,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.41082,0.58405,0.59402,76.447252852782
1.96,3.93,0.39,0.039,50.7,0.33696,17.0839,9.5935,5.3541,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.35248,0.50111,0.50966,78.3252362143885
1.96,3.93,0.39,0.039,58.01,0.33696,19.547,10.9767,6.1261,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.30806,0.43797,0.44544,79.17605
1.96,3.93,0.39,0.039,65.26,0.33696,21.99,12.3485,6.8917,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.27384,0.38931,0.39595,79.15969
1.96,3.93,0.39,0.039,72.51,0.33696,24.433,13.7204,7.6574,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.24646,0.35039,0.35636,79.15965
1.96,3.93,0.39,0.039,79.77,0.33696,26.8793,15.0941,8.4241,0.00017084,1.9627,1.9673,0.88477,0.31473,0.40171,-27.3218,1.0923,0.1072,1.9637,1.9795,0.77509,-0.023712,0.22403,0.3185,0.32393,79.1602076665631
1.96,3.93,0.39,0.019,36.25,0.16416,5.9508,3.3417,1.865,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.11769,0.32452,0.40077,33.04
1.96,3.93,0.39,0.019,39.16,0.16416,6.4285,3.6099,2.0147,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.10895,0.3004,0.37099,33.04
1.96,3.93,0.39,0.019,43.5,0.16416,7.141,4.01,2.238,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.098076,0.27043,0.33397,33.04
1.96,3.93,0.39,0.019,50.7,0.16416,8.3229,4.6738,2.6084,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.084149,0.23203,0.28655,33.04
1.96,3.93,0.39,0.019,58.01,0.16416,9.5229,5.3476,2.9845,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.073545,0.20279,0.25044,33.04
1.96,3.93,0.39,0.019,65.26,0.16416,10.7131,6.016,3.3575,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.065374,0.18026,0.22262,33.04
1.96,3.93,0.39,0.019,72.51,0.16416,11.9032,6.6843,3.7305,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.058838,0.16224,0.20036,33.04
1.96,3.93,0.39,0.019,79.77,0.16416,13.095,7.3536,4.104,1.975405,1.9627,1.9673,0.43104,0.15333,0.1957,-27.3218,0.53214,0.052226,1.9637,1.9795,0.37761,-0.023712,0.053483,0.14747,0.18212,33.04
1.96,3.93,0.39,0.059,36.25,0.50976,18.4788,18.4788,5.7913,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,1.0335,1.0814,0.93485,102.19
1.96,3.93,0.39,0.059,39.16,0.50976,19.9622,11.2098,6.2562,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,1.034,1.0266,0.94981,110.94
1.96,3.93,0.39,0.059,43.5,0.50976,22.1746,12.4522,6.9496,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.93082,0.92416,0.85505,121.16
1.96,3.93,0.39,0.059,50.7,0.50976,25.8448,14.5132,8.0999,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.79863,0.79292,0.73362,121.16
1.96,3.93,0.39,0.059,58.01,0.50976,29.5712,16.6058,9.2677,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.69799,0.693,0.64118,125.57
1.96,3.93,0.39,0.059,65.26,0.50976,33.2669,18.6811,10.426,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.62045,0.61602,0.56995,128.7
1.96,3.93,0.39,0.059,72.51,0.50976,36.9627,20.7565,11.5842,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.55841,0.55442,0.51296,130.79
1.96,3.93,0.39,0.059,79.77,0.50976,40.6636,22.8347,12.7441,0.00059149,1.9627,1.9673,1.3385,0.47613,0.60771,-27.3218,1.6524,0.16217,1.9637,1.9795,1.1726,-0.023712,0.50759,0.50396,0.46627,132.02
1.96,3.93,0.39,0.078,36.25,0.67392,24.4296,13.7185,7.6563,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.9258,1.5688,1.5951,124.03
1.96,3.93,0.39,0.078,39.16,0.67392,26.3907,14.8198,8.2709,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.7826,1.4522,1.4766,131.19
1.96,3.93,0.39,0.078,43.5,0.67392,29.3155,16.4622,9.1876,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.6048,1.3073,1.3293,141.22
1.96,3.93,0.39,0.078,50.7,0.67392,34.1677,19.187,10.7083,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.3769,1.1217,1.1405,164.6
1.96,3.93,0.39,0.078,58.01,0.67392,39.0941,21.9534,12.2522,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.2034,0.98032,0.99678,169.55
1.96,3.93,0.39,0.078,65.26,0.67392,43.98,24.6971,13.7835,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,1.0697,0.87142,0.88604,180.99
1.96,3.93,0.39,0.078,72.51,0.67392,48.8659,27.4408,15.3147,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,0.96274,0.78429,0.79745,189.59
1.96,3.93,0.39,0.078,79.77,0.67392,53.7586,30.1883,16.8481,0.0013667,1.9627,1.9673,1.7695,0.62946,0.80341,-27.3218,2.1846,0.2144,1.9637,1.9795,1.9637,-0.023712,0.87512,0.71291,0.72487,195.27
1.96,3.93,0.39,0.098,36.25,0.84672,30.6936,17.2361,9.6195,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,2.9827,2.1044,1.6024,124.17
1.96,3.93,0.39,0.098,39.16,0.84672,33.1576,18.6197,10.3917,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,2.7611,1.9648,1.4833,131.36
1.96,3.93,0.39,0.098,43.5,0.84672,36.8323,20.6833,11.5434,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,2.4856,1.7537,1.3353,141.42
1.96,3.93,0.39,0.098,50.7,0.84672,42.9287,24.1067,13.454,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,2.1326,1.5046,1.1457,156.5
1.96,3.93,0.39,0.098,58.01,0.84672,49.1182,27.5825,15.3938,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,1.8639,1.315,1.0013,169.88
1.96,3.93,0.39,0.098,65.26,0.84672,55.2569,31.0297,17.3177,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,1.6568,1.1689,0.89007,181.36
1.96,3.93,0.39,0.098,72.51,0.84672,61.3957,34.4769,19.2416,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,1.4912,1.0521,0.80107,191.27
1.96,3.93,0.39,0.098,79.77,0.84672,67.5429,37.9289,21.1681,0.0027106,1.9627,1.9673,2.2233,0.79086,1.0094,-27.3218,2.7447,0.26937,1.9637,1.9795,1.9477,-0.023712,1.3554,0.95631,0.72817,199.7
1.96,3.93,0.39,0.118,36.25,1.15826,36.9576,20.7536,11.5826,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,4.2218,2.7008,1.6091,124.31
1.96,3.93,0.39,0.118,39.16,1.15826,39.9244,22.4197,12.5124,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,3.908,2.5001,1.4895,131.51
1.96,3.93,0.39,0.118,43.5,1.15826,44.3491,24.9044,13.8992,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,3.5182,2.2506,1.3409,141.61
1.96,3.93,0.39,0.118,50.7,1.15826,51.6897,29.0265,16.1997,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,3.0185,1.931,1.1505,156.74
1.96,3.93,0.39,0.118,58.01,1.15826,59.1424,33.2115,18.5354,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,2.6381,1.6877,1.0055,170.17
1.96,3.93,0.39,0.118,65.26,1.15826,66.5339,37.3623,20.8519,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,2.3451,1.5002,0.8938,181.74
1.96,3.93,0.39,0.118,72.51,1.15826,73.9254,41.513,23.1685,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,2.1106,1.3502,0.80443,191.69
1.96,3.93,0.39,0.118,79.77,1.15826,81.3271,45.6695,25.4882,0.0047319,1.9627,1.9673,2.677,0.95226,1.2154,-27.3218,3.3049,0.32435,1.9637,1.9795,2.3452,-0.023712,1.9185,1.2273,0.73122,200.18
1.96,3.93,0.585,0.019,36.25,0.17157,6.2194,3.4644,2.1349,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.11799,0.42826,0.34932,30.27
1.96,3.93,0.585,0.019,39.16,0.17157,6.7187,3.7425,2.3063,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.10922,0.39643,0.32336,31.11
1.96,3.93,0.585,0.019,43.5,0.17157,7.4633,4.1573,2.5619,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.098321,0.35688,0.23644,26.45
1.96,3.93,0.585,0.019,50.7,0.17157,8.6986,4.8454,2.9859,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.084358,0.3062,0.20286,26.45
1.96,3.93,0.585,0.019,58.01,0.17157,9.9528,5.544,3.4164,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.073728,0.26762,0.1773,26.45
1.96,3.93,0.585,0.019,65.26,0.17157,11.1967,6.2369,3.8434,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.065537,0.23788,0.1576,26.45
1.96,3.93,0.585,0.019,72.51,0.17157,12.4405,6.9298,4.2704,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.058985,0.2141,0.14185,26.46
1.96,3.93,0.585,0.019,79.77,0.17157,13.6861,7.6236,4.698,2.0646e-05,1.9628,1.9672,0.44724,0.18194,0.21722,-29.2943,0.56911,0.60074,1.964,1.9793,0.46744,-0.023153,0.053616,0.19462,0.12894,26.46
1.96,3.93,0.585,0.039,36.25,0.35217,12.7662,7.1112,4.3822,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.49559,0.93909,0.57859,66.95
1.96,3.93,0.585,0.039,39.16,0.35217,13.791,7.682,4.7339,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.45876,0.8693,0.5356,67.82
1.96,3.93,0.585,0.039,43.5,0.35217,15.3194,8.5334,5.2586,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.41299,0.78257,0.48216,68.67
1.96,3.93,0.585,0.039,50.7,0.35217,17.855,9.9458,6.129,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.35434,0.67144,0.41369,69.01
1.96,3.93,0.585,0.039,58.01,0.35217,20.4294,11.3798,7.0127,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.30969,0.58683,0.36156,69.01
1.96,3.93,0.585,0.039,65.26,0.35217,22.9826,12.802,7.8891,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.27529,0.52164,0.32139,69.01
1.96,3.93,0.585,0.039,72.51,0.35217,25.5358,14.2243,8.7655,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.24776,0.46948,0.28926,69.01
1.96,3.93,0.585,0.039,79.77,0.35217,28.0926,15.6485,9.6432,0.00017855,1.9628,1.9672,0.91802,0.37346,0.44587,-29.2943,1.1682,0.12331,1.964,1.9793,0.95949,-0.023153,0.22521,0.42675,0.26293,69.01
1.96,3.93,0.585,0.059,36.25,0.53277,19.3129,10.7579,6.6294,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,1.1283,1.4499,0.78829,94.82
1.96,3.93,0.585,0.059,39.16,0.53277,20.8633,11.6215,7.1616,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,1.0445,1.3421,1.0433,114.36
1.96,3.93,0.585,0.059,43.5,0.53277,23.1755,12.9095,7.9553,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.94029,1.2082,0.6569,102.31
1.96,3.93,0.585,0.059,50.7,0.53277,27.0114,15.0462,9.272,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.80675,1.0367,0.56362,107.32
1.96,3.93,0.585,0.059,58.01,0.53277,30.906,17.2156,10.6089,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.70509,0.90602,0.49259,107.32
1.96,3.93,0.585,0.059,65.26,0.53277,34.7686,19.3672,11.9348,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.62676,0.80537,0.43787,110.07
1.96,3.93,0.585,0.059,72.51,0.53277,38.6312,21.5188,13.2607,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.5641,0.72484,0.39409,110.86
1.96,3.93,0.585,0.059,79.77,0.53277,13.2607,23.6733,14.5884,6.1819e-05,1.9628,1.9672,1.3888,0.56498,0.67452,-29.2943,1.7672,0.18655,1.964,1.9793,1.4515,-0.023153,0.51276,0.65887,0.35822,110.86
1.96,3.93,0.585,0.078,36.25,0.70434,25.5323,14.2223,8.7643,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.9583,2.0118,1.1328,111.43
1.96,3.93,0.585,0.078,39.16,0.70434,27.582,15.364,9.4679,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.8128,1.8623,1.0486,116.86
1.96,3.93,0.585,0.078,43.5,0.70434,30.6388,17.0668,10.5172,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.6319,1.6765,0.94397,124.19
1.96,3.93,0.585,0.078,50.7,0.70434,35.71,19.8916,12.258,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.4002,1.4384,0.80992,134.5
1.96,3.93,0.585,0.078,58.01,0.70434,40.8588,22.7596,14.0253,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.2237,1.2571,0.70786,142.85
1.96,3.93,0.585,0.078,65.26,0.70434,45.9652,25.6041,15.7782,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,1.0878,1.1175,0.62922,149.25
1.96,3.93,0.585,0.078,72.51,0.70434,51.0717,28.4485,17.531,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,0.97903,1.0057,0.56631,154.02
1.96,3.93,0.585,0.078,79.77,0.70434,56.1852,31.2969,19.2863,0.000142284,1.9628,1.9672,1.836,0.74692,0.89173,-29.2943,2.3363,0.24662,1.964,1.9793,1.919,-0.023153,0.88993,0.91421,0.51476,157.35
1.96,3.93,0.585,0.098,36.25,0.88494,32.0791,17.8691,11.0116,0.002833,1.9628,1.9672,2.3068,0.93844,1.1204,-29.2943,2.9354,0.30986,1.964,1.9793,2.411,-0.023153,3.0617,2.6148,1.7586,127.09
1.96,3.93,0.585,0.098,39.16,0.88494,34.6543,19.3035,11.8955,0.002833,1.9628,1.9672,2.3068,0.93844,1.1204,-29.2943,2.9354,0.30986,1.964,1.9793,2.411,-0.023153,2.8342,2.4205,1.6279,134.69
1.96,3.93,0.585,0.098,43.5,0.88494,38.4949,21.4429,13.2139,0.002833,1.9628,1.9672,2.3068,0.93844,1.1204,-29.2943,2.9354,0.30986,1.964,1.9793,2.411,-0.023153,2.5514,2.179,1.4655,145.42
